date,ad_male,yearling_male,ad_female,yearling_female,yearling,calf,unknown,group_size,area,Year,JDate,Month,EASTING,NORTHING,id,habitat,propOpen,propClosed,season,composition
2016-05-23T02:30:00Z,0,0,3,0,0,0,0,3,Turpins,2016,144,5,705215.552868376,5513221.14650556,4,open,1.00000000000001,0,Calving,Female
2016-05-24T02:30:00Z,0,0,3,0,0,0,0,3,CapeCove,2016,145,5,712454.800646866,5507608.32282904,5,open,0.700875099443126,0.167859984089101,Calving,Female
2016-05-29T02:30:00Z,0,0,2,1,1,0,0,3,Turpins,2016,150,5,705193.341925318,5514281.15668919,6,open,0.876690533015127,0.123309466984885,Calving,Female
2016-06-02T02:30:00Z,0,0,1,0,0,0,0,1,WesternIndianIsland,2016,154,6,693238.052667492,5490989.58462257,7,open,0.365950676213207,0.634049323786801,Calving,Female
2016-06-02T02:30:00Z,0,0,1,0,0,1,0,2,WesternIndianIsland,2016,154,6,706260.427873424,5514445.34541485,8,open,0.397772474144791,0.0501193317422435,Calving,Female
2016-06-03T02:30:00Z,0,0,2,0,0,2,0,4,Turpins,2016,155,6,715484.525266403,5505059.46097831,10,open,0.878281622911706,0.121718377088306,Calving,Female
2016-06-07T02:30:00Z,0,0,1,0,0,1,0,2,CapeCove,2016,159,6,715651.037998725,5504452.65827894,11,closed,0.680986475735887,0.319013524264121,Calving,Female
2016-06-07T02:30:00Z,0,0,5,0,0,4,0,9,CapeCove,2016,159,6,710864.95515524,5508740.68746833,12,closed,0.322195704057279,0.677804295942728,Calving,Female
2016-06-08T02:30:00Z,0,0,2,0,0,1,0,3,Tilting,2016,160,6,706211.370104697,5512857.18322237,13,open,0.998408910103435,0.00159108989657916,Calving,Female
2016-06-11T02:30:00Z,1,0,2,0,0,0,0,3,Turpins,2016,163,6,708448.392583462,5510979.26711634,17,open,0.498806682577569,0.501193317422438,Calving,Mixed
2016-06-12T02:30:00Z,0,0,1,0,0,1,0,2,LionsDen,2016,164,6,708448.392583462,5510979.26711634,26,open,0.498806682577569,0.501193317422438,Calving,Female
2016-06-12T02:30:00Z,0,0,1,0,0,0,0,1,ShoalBay,2016,164,6,702288.297201694,5505116.35868608,27,open,0.494828957836121,0.505171042163886,Calving,Female
2016-06-12T02:30:00Z,0,0,1,0,0,1,0,2,ShoalBay,2016,164,6,698345.997467351,5509328.30659396,28,open,0.557677008750999,0.20525059665871,Calving,Female
2016-06-14T02:30:00Z,0,0,1,0,0,0,0,1,ShoalBay,2016,166,6,702377.55008937,5505067.3744152,29,open,0.570405727923633,0.429594272076375,Calving,Female
2016-06-16T02:30:00Z,0,0,1,0,0,1,0,2,JBA,2016,168,6,706342.878851225,5514439.5877857,30,open,0.369132856006365,0.0429594272076373,Calving,Female
2016-06-18T02:30:00Z,0,0,3,3,3,3,0,9,LionsDen,2016,170,6,698690.963674948,5511178.65380925,42,open,0.483691328560067,0.498806682577569,Calving,Female
2016-06-19T02:30:00Z,0,0,1,1,1,1,0,3,LionsDen,2016,171,6,699382.757455021,5510559.63100488,47,open,0.766905330151163,0.233094669848845,Calving,Female
2016-06-19T02:30:00Z,0,0,1,0,0,1,0,2,LionsDen,2016,171,6,699316.823149609,5510390.23830254,48,closed,0.43834526650756,0.561654733492447,Calving,Female
2016-06-19T02:30:00Z,0,0,1,0,0,0,0,1,ShoalBay,2016,171,6,702705.964398027,5504322.72683135,49,closed,0.22434367541766,0.775656324582348,Calving,Female
2016-06-20T02:30:00Z,0,0,4,0,0,2,3,9,CapeCove,2016,172,6,715474.544882979,5504492.3982923,52,closed,0.502784407319017,0.49721559268099,Calving,Female
2016-06-22T02:30:00Z,0,0,1,0,0,0,0,1,CapeCove,2016,174,6,712435.545612406,5507160.03842617,63,closed,0.160700079554495,0.83134447096262,Calving,Female
2016-06-23T02:30:00Z,0,0,2,0,0,1,0,3,WesternIndianIsland,2016,175,6,693497.367539772,5490723.89200687,69,closed,0.57597454256166,0.424025457438347,Calving,Female
2016-06-23T02:30:00Z,1,0,1,0,0,0,0,2,WesternIndianIsland,2016,175,6,698981.519987216,5493115.38311861,71,open,0.839299920445516,0.160700079554495,Calving,Mixed
2016-06-24T02:30:00Z,0,0,0,1,1,1,0,2,LionsDen,2016,176,6,699596.271000418,5511110.6930361,79,open,0.928400954653951,0.0214797136038186,Calving,Mixed
2016-06-24T02:30:00Z,0,0,0,1,1,0,0,1,LionsDen,2016,176,6,699727.220831224,5510867.30658755,80,closed,0.885441527446312,0.1145584725537,Calving,Mixed
2016-06-25T02:30:00Z,0,0,1,3,3,0,0,4,JBA,2016,177,6,705045.872241872,5514650.69798735,82,open,0.843277645186964,0.155131264916468,Calving,Female
2016-06-25T02:30:00Z,0,0,3,4,4,3,0,10,JBA,2016,177,6,705187.681062029,5514696.15564837,84,open,0.787589498806692,0.190135242641209,Calving,Female
2016-06-26T02:30:00Z,0,0,1,0,0,0,0,1,Tilting,2016,178,6,709461.97623831,5510117.82181342,95,closed,0.393794749403343,0.606205250596665,Calving,Female
2016-06-28T02:30:00Z,0,0,1,0,0,0,0,1,BarrIsland,2016,180,6,703306.09246733,5509509.0208733,98,open,0.657915672235488,0.342084327764519,Calving,Female
2016-06-28T02:30:00Z,0,0,1,3,3,1,0,5,JBA,2016,180,6,704333.413322969,5514589.19981969,99,open,0.957040572792376,0,Calving,Female
2016-06-28T02:30:00Z,0,0,6,0,0,6,0,12,JBA,2016,180,6,704333.413322969,5514589.19981969,100,open,0.957040572792376,0,Calving,Female
2016-06-29T02:30:00Z,0,0,1,0,0,0,0,1,CapeCove,2016,181,6,715761.202315066,5504663.00164377,106,open,0.533015115354022,0.466984884645986,Calving,Female
2016-07-01T02:30:00Z,0,0,1,0,0,0,0,1,WesternIndianIsland,2016,183,7,696611.656075394,5491814.92156192,112,open,1.00000000000001,0,Summer,Female
2016-07-02T02:30:00Z,0,0,6,0,0,7,0,13,JBA,2016,184,7,704952.743050184,5514614.88265756,119,open,0.849642004773281,0.133651551312649,Summer,Female
2016-07-15T02:30:00Z,0,0,4,2,2,1,0,7,JBA,2016,197,7,706771.064056411,5513202.49946653,123,open,0.897374701670656,0.0238663484486873,Summer,Female
2016-07-15T02:30:00Z,0,0,2,0,0,1,0,3,JBA,2016,197,7,706724.503663297,5513438.94179148,124,open,0.822593476531434,0,Summer,Female
2016-07-16T02:30:00Z,0,0,1,0,0,1,0,2,LionsDen,2016,198,7,699760.560983509,5510394.35961038,127,closed,0.381066030230709,0.618933969769298,Summer,Female
2016-07-17T02:30:00Z,0,0,1,0,0,0,0,1,BarrIsland,2016,199,7,704385.664661892,5509693.28048716,130,open,0.75338106603024,0.246618933969768,Summer,Female
2016-07-18T02:30:00Z,1,0,1,0,0,0,0,2,WesternIndianIsland,2016,200,7,698790.477898394,5493072.78148921,131,open,0.723945902943525,0.276054097056483,Summer,Mixed
2016-07-21T02:30:00Z,0,0,1,0,0,1,0,2,BarrIsland,2016,203,7,705664.897877702,5509276.44057945,138,open,0.730310262529842,0.269689737470166,Summer,Female
2016-07-23T02:30:00Z,0,0,1,0,0,0,0,1,CentreIsland,2016,205,7,701077.344833083,5504942.17498814,143,closed,0.721559268098656,0.278440731901352,Summer,Female
2016-07-24T02:30:00Z,0,0,1,0,0,0,0,1,Tilting,2016,206,7,710085.21278056,5509015.39546893,144,open,0.428798727128085,0.53778838504376,Summer,Female
2016-08-06T02:30:00Z,0,0,1,0,0,0,0,1,LionsDen,2016,219,8,698131.532578741,5509783.48850723,146,open,0.210819411296737,0.645186953062855,Summer,Female
2016-08-07T02:30:00Z,0,0,1,0,0,0,0,1,BarrIsland,2016,220,8,704888.868800762,5509616.57696217,151,open,0.840891010342095,0.159108989657915,Summer,Female
2016-08-08T02:30:00Z,0,0,1,0,0,1,0,2,EasternIndianIsland,2016,221,8,699438.213804607,5490491.95629972,152,open,0.614160700079561,0.385839299920447,Summer,Female
2016-08-12T02:30:00Z,1,0,5,0,0,1,0,7,JBA,2016,225,8,704769.940544764,5513023.91523414,155,open,0.94988066825777,0.0501193317422435,Summer,Mixed
2016-08-12T02:30:00Z,0,0,0,0,0,1,0,1,JBA,2016,225,8,706154.028323176,5512601.19062182,156,closed,0.866348448687362,0.133651551312649,Summer,Female
2016-08-12T02:30:00Z,0,0,1,0,0,0,0,1,LionsDen,2016,225,8,698123.719214183,5509444.8289867,158,open,0.102625298329356,0.583134447096266,Summer,Female
2016-08-15T02:30:00Z,0,0,1,0,0,0,0,1,Tilting,2016,228,8,709093.706002653,5507932.81074829,159,closed,0.817024661893407,0.182975338106603,Summer,Female
2016-08-15T02:30:00Z,0,0,1,0,0,0,0,1,Tilting,2016,228,8,710402.242550187,5509033.27533893,160,open,0.230708035003977,0.686555290373914,Summer,Female
2016-08-16T02:30:00Z,0,0,1,0,0,0,0,1,Seldom,2016,229,8,699742.277859259,5498852.15370677,161,open,0.350039777247415,0.649960222752592,Summer,Female
2016-08-17T02:30:00Z,0,0,1,0,0,0,0,1,CapeCove,2016,230,8,715255.407712931,5504605.04068623,162,open,0.672235481304701,0.327764518695306,Summer,Female
2016-08-18T02:30:00Z,0,0,2,0,0,0,0,2,JBA,2016,231,8,706748.232598926,5514101.08618453,163,open,0.908512330946711,0.0763723150357997,Summer,Female
2016-08-19T02:30:00Z,1,0,1,0,0,1,0,3,LionsDen,2016,232,8,698488.499782996,5510501.14753207,164,closed,0.562450278440737,0.36038186157518,Summer,Mixed
2016-08-21T02:30:00Z,0,0,1,0,0,1,0,2,LionsDen,2016,234,8,699835.068691246,5509881.74861571,167,closed,0.460620525059669,0.539379474940339,Summer,Female
2016-08-22T02:30:00Z,0,0,3,0,0,2,0,5,EasternIndianIsland,2016,235,8,699886.616516842,5490669.79209368,168,closed,0.298329355608591,0.701670644391416,Summer,Female
2016-08-23T02:30:00Z,0,0,1,0,0,0,0,1,BarrIsland,2016,236,8,701077.344833083,5504942.17498814,170,closed,0.721559268098656,0.278440731901352,Summer,Female
2016-08-25T02:30:00Z,0,0,1,0,0,0,0,1,Tilting,2016,238,8,710332.092819325,5507418.59294666,171,open,0.400954653937949,0.599045346062058,Summer,Female
2016-08-29T02:30:00Z,0,0,1,0,0,1,0,2,EasternIndianIsland,2016,242,8,701936.973771139,5490837.84135963,173,closed,0.553699284009551,0.446300715990456,Summer,Female
2017-05-01T02:30:00Z,4,0,0,0,0,0,0,4,StagHarbour,2017,121,5,695369.572072449,5495183.76280372,181,closed,0.618138424821009,0.381861575178999,Calving,Male
2017-05-02T02:30:00Z,0,0,1,0,0,0,9,10,LionsDen,2017,122,5,698118.943114671,5510955.09257003,182,open,0.700875099443126,0.299124900556881,Calving,Female
2017-05-02T02:30:00Z,0,0,2,0,0,0,8,10,DeepBay,2017,122,5,698603.010185172,5503772.3817859,183,open,0.653142402545751,0.346857597454257,Calving,Female
2017-05-26T02:30:00Z,0,0,1,0,0,0,0,4,CapeCove,2017,146,5,714223.211541284,5504004.17355609,184,open,0.656324582338909,0.343675417661098,Calving,Female
2017-05-26T02:30:00Z,0,0,3,0,0,0,0,3,CapeCove,2017,146,5,712885.399468341,5505896.33850587,185,closed,0.501193317422438,0.498806682577569,Calving,Female
2017-05-26T02:30:00Z,1,0,3,0,0,0,4,8,CapeCove,2017,146,5,713624.480981585,5504101.89526363,186,open,0.916467780429607,0.0835322195704059,Calving,Mixed
2017-05-26T02:30:00Z,0,0,1,0,0,0,0,2,CapeCove,2017,146,5,715315.805073511,5505795.32121366,187,open,0.957040572792376,0.0429594272076373,Calving,Female
2017-05-26T02:30:00Z,0,0,3,0,0,0,1,4,CapeCove,2017,146,5,714319.241105973,5504006.85549719,189,open,0.675417661097859,0.324582338902148,Calving,Female
2017-05-26T02:30:00Z,0,0,1,0,0,0,0,1,CapeCove,2017,146,5,716059.064574556,5504697.13203581,190,open,0.558472553699289,0.441527446300718,Calving,Female
2017-05-26T02:30:00Z,0,0,1,0,0,0,0,1,CapeCove,2017,146,5,715359.710121627,5505072.31265197,191,open,0.839299920445516,0.160700079554495,Calving,Female
2017-05-27T02:30:00Z,0,0,1,0,0,1,0,2,Tilting,2017,147,5,710275.081707093,5508793.44250072,195,closed,0.192521877486077,0.660302307080357,Calving,Female
2017-05-27T02:30:00Z,0,0,6,0,0,0,0,8,JBA,2017,147,5,707499.048792526,5513071.2065048,196,open,0.960222752585534,0.0397772474144789,Calving,Female
2017-05-27T02:30:00Z,0,0,1,0,0,0,0,1,JBA,2017,147,5,707109.969801102,5512981.70214123,197,open,0.978520286396195,0.0214797136038186,Calving,Female
2017-05-27T02:30:00Z,1,0,0,0,0,0,0,1,Tilting,2017,147,5,710958.090321236,5509686.11725944,198,closed,0.644391408114565,0.355608591885442,Calving,Male
2017-05-28T02:30:00Z,0,1,1,1,2,0,0,3,LionsDen,2017,148,5,698776.592838365,5510812.25668215,199,open,0.460620525059669,0.53619729514718,Calving,Female
2017-05-28T02:30:00Z,1,0,0,0,0,0,0,1,LionsDen,2017,148,5,699112.054083455,5511129.57918,200,open,0.668257756563253,0.0413683373110581,Calving,Male
2017-05-28T02:30:00Z,0,0,0,0,0,0,1,1,LionsDen,2017,148,5,699217.539386176,5510655.94862246,201,open,0.470962609387434,0.299124900556881,Calving,Female
2017-05-29T02:30:00Z,0,0,1,0,0,0,0,2,CentreIsland,2017,149,5,704804.248796699,5508227.49420557,202,open,0.955449482895797,0.0445505171042164,Calving,Female
2017-05-29T02:30:00Z,1,0,1,0,0,0,0,5,WesternIndianIsland,2017,149,5,698795.767355982,5491976.6289234,203,open,0.673031026252991,0.326968973747017,Calving,Mixed
2017-05-29T02:30:00Z,1,0,5,0,0,0,0,8,WesternIndianIsland,2017,149,5,699087.041234428,5491873.74620526,204,open,0.934765314240267,0.0652346857597455,Calving,Mixed
2017-05-29T02:30:00Z,0,0,0,0,0,0,0,1,WesternIndianIsland,2017,149,5,698858.189635034,5492923.8822589,205,open,0.643595863166276,0.356404136833732,Calving,Female
2017-05-29T02:30:00Z,0,0,1,0,0,0,0,1,WesternIndianIsland,2017,149,5,698723.557724336,5491990.68724578,206,closed,0.662688941925226,0.337311058074782,Calving,Female
2017-05-30T02:30:00Z,0,0,3,0,0,0,0,4,WesternIndianIsland,2017,150,5,696673.290839084,5491612.35421589,209,open,1.00000000000001,0,Calving,Female
2017-05-30T02:30:00Z,0,0,1,0,0,0,0,1,Turpins,2017,150,5,709030.263871828,5511219.91070134,210,closed,0.661097852028647,0.338902147971361,Calving,Female
2017-05-30T02:30:00Z,0,0,1,0,0,0,0,1,Turpins,2017,150,5,708327.824174858,5512179.1154379,211,open,0.85123309466986,0.148766905330151,Calving,Female
2017-05-30T02:30:00Z,0,0,0,0,0,0,0,1,Turpins,2017,150,5,708051.952079881,5512821.94740688,212,open,0.922832140015923,0.0771678599840892,Calving,Female
2017-05-30T02:30:00Z,0,0,1,0,0,0,0,1,Turpins,2017,150,5,709598.892830612,5511819.67938211,213,open,0.83054892601433,0.16945107398568,Calving,Female
2017-05-30T02:30:00Z,0,0,1,0,0,0,0,1,Turpins,2017,150,5,709589.907707428,5511679.06452977,214,open,0.659506762132068,0.34049323786794,Calving,Female
2017-05-30T02:30:00Z,0,0,1,0,0,0,0,1,Turpins,2017,150,5,709658.953980657,5511629.41899925,215,open,0.67462211614957,0.325377883850438,Calving,Female
2017-05-30T02:30:00Z,1,0,0,0,0,0,0,1,WesternIndianIsland,2017,150,5,699133.695594228,5491865.43568438,216,open,0.953062848050928,0.0469371519490852,Calving,Male
2017-05-30T02:30:00Z,1,0,0,0,0,0,0,1,WesternIndianIsland,2017,150,5,699159.131591793,5491863.02730773,217,open,0.966587112171851,0.0334128878281623,Calving,Male
2017-05-30T02:30:00Z,1,0,4,0,0,0,0,7,WesternIndianIsland,2017,150,5,698374.476707873,5491971.27323257,218,open,0.808273667462222,0.191726332537788,Calving,Mixed
2017-05-30T02:30:00Z,0,0,0,0,0,0,0,1,WesternIndianIsland,2017,150,5,693345.059022602,5490852.03704969,219,closed,0.510739856801913,0.489260143198094,Calving,Female
2017-05-30T02:30:00Z,0,0,1,0,0,0,0,1,WesternIndianIsland,2017,150,5,697301.374500502,5492426.4445041,220,open,0.989657915672249,0.0103420843277645,Calving,Female
2017-05-30T02:30:00Z,0,0,2,0,0,0,0,3,WesternIndianIsland,2017,150,5,693829.400598997,5490878.16400731,221,open,0.492442322991253,0.507557677008755,Calving,Female
2017-05-30T02:30:00Z,0,0,2,0,0,0,0,2,WesternIndianIsland,2017,150,5,694296.969002452,5491049.53606226,222,open,1.00000000000001,0,Calving,Female
2017-05-31T02:30:00Z,0,0,1,1,1,0,0,8,JBA,2017,151,5,704716.035249214,5512866.03065529,223,open,0.999204455051725,0.000795544948289578,Calving,Female
2017-05-31T02:30:00Z,0,0,1,0,0,0,0,1,DeepBay,2017,151,5,696599.45424571,5503246.3548565,224,closed,0.47812251392204,0.521081941129678,Calving,Female
2017-05-31T02:30:00Z,1,0,0,0,0,0,0,1,DeepBay,2017,151,5,696437.374416898,5504288.96103428,225,open,0.735083532219579,0.264916467780428,Calving,Male
2017-05-31T02:30:00Z,1,0,0,0,0,0,0,1,DeepBay,2017,151,5,696179.095614641,5503499.37166553,226,closed,0.24343675417661,0.71280827366747,Calving,Male
2017-05-31T02:30:00Z,0,0,0,1,1,0,0,1,DeepBay,2017,151,5,697447.881268405,5505210.54919005,227,open,0.711217183770891,0.288782816229116,Calving,Mixed
2017-05-31T02:30:00Z,0,0,1,0,0,0,0,1,JBA,2017,151,5,704738.646884073,5512954.82692383,228,open,0.978520286396195,0.0214797136038186,Calving,Female
2017-06-01T02:30:00Z,0,0,1,0,0,1,0,2,Tilting,2017,152,6,709628.713293935,5509242.60610964,231,open,0.875099443118548,0.124900556881464,Calving,Female
2017-06-01T02:30:00Z,0,0,1,0,0,0,0,1,Tilting,2017,152,6,710888.981490045,5508717.13215861,232,open,0.307080350039777,0.692919649960231,Calving,Female
2017-06-01T02:30:00Z,0,0,1,0,0,1,0,2,Turpins,2017,152,6,708426.197104345,5512510.19078258,233,open,0.985680190930801,0.0143198090692124,Calving,Female
2017-06-01T02:30:00Z,0,0,1,0,0,0,0,1,Tilting,2017,152,6,709786.915786031,5509371.19029742,234,open,0.79315831344472,0.20684168655529,Calving,Female
2017-06-01T02:30:00Z,0,0,1,0,0,1,0,2,CapeCove,2017,152,6,714363.655182902,5504912.59174828,235,open,0.790771678599851,0.209228321400158,Calving,Female
2017-06-01T02:30:00Z,0,0,2,0,0,0,0,2,CapeCove,2017,152,6,713275.429382505,5504945.36397876,236,open,0.741447891805896,0.258552108194112,Calving,Female
2017-06-01T02:30:00Z,0,0,1,0,0,0,0,2,CapeCove,2017,152,6,715195.672658012,5505727.09133432,237,open,0.964200477326982,0.035799522673031,Calving,Female
2017-06-01T02:30:00Z,0,0,1,0,0,0,0,1,CapeCove,2017,152,6,715629.939081296,5504746.84196421,238,closed,0.560859188544158,0.43914081145585,Calving,Female
2017-06-01T02:30:00Z,0,0,0,0,0,0,1,1,CapeCove,2017,152,6,714017.162139716,5505524.5586845,239,open,0.94988066825777,0.0501193317422435,Calving,Female
2017-06-01T02:30:00Z,0,0,2,0,0,0,0,3,CapeCove,2017,152,6,716052.06998132,5504691.28673669,240,open,0.567223548130475,0.432776451869533,Calving,Female
2017-06-01T02:30:00Z,0,0,1,0,0,0,0,1,CapeCove,2017,152,6,716378.597672357,5504496.12341183,241,open,0.400954653937949,0.599045346062058,Calving,Female
2017-06-01T02:30:00Z,0,0,1,0,0,1,0,3,CapeCove,2017,152,6,715228.934293707,5504398.03111897,242,open,0.547334924423235,0.452665075576773,Calving,Female
2017-06-01T02:30:00Z,0,0,1,0,0,1,0,2,Turpins,2017,152,6,708426.197104345,5512510.19078258,243,open,0.985680190930801,0.0143198090692124,Calving,Female
2017-06-02T02:30:00Z,0,0,1,0,0,1,0,2,LionsDen,2017,153,6,698648.025668525,5510166.4004024,244,open,0.447096260938746,0.334924423229913,Calving,Female
2017-06-02T02:30:00Z,0,0,1,0,0,1,0,2,JBA,2017,153,6,708565.929251105,5513751.24923371,245,open,0.847255369928412,0.152744630071599,Calving,Female
2017-06-02T02:30:00Z,0,0,1,0,0,1,0,2,CapeCove,2017,153,6,715852.901218173,5505282.30636772,246,open,0.711217183770891,0.284009546539379,Calving,Female
2017-06-02T02:30:00Z,0,0,6,0,0,0,0,12,JBA,2017,153,6,704716.035249214,5512866.03065529,247,open,0.999204455051725,0.000795544948289578,Calving,Female
2017-06-02T02:30:00Z,0,0,1,0,0,1,0,2,LionsDen,2017,153,6,697935.186070623,5509685.03152071,248,closed,0.275258552108193,0.689737470167072,Calving,Female
2017-06-02T02:30:00Z,0,0,1,0,0,0,0,1,CapeCove,2017,153,6,714982.671976703,5505431.40837228,249,closed,0.79236276849643,0.207637231503579,Calving,Female
2017-06-02T02:30:00Z,0,0,1,0,0,0,0,3,CapeCove,2017,153,6,715264.395247662,5505252.21904425,250,open,0.965791567223562,0.0342084327764519,Calving,Female
2017-06-02T02:30:00Z,0,0,0,0,0,0,0,1,LionsDen,2017,153,6,698492.103365548,5509832.32074685,251,open,0.742243436754185,0.250596658711216,Calving,Female
2017-06-02T02:30:00Z,0,0,1,0,0,0,0,1,JBA,2017,153,6,705903.840690764,5513921.90806027,252,open,0.8711217183771,0.128878281622912,Calving,Female
2017-06-03T02:30:00Z,0,1,2,1,2,0,0,4,CentreIsland,2017,154,6,703801.176085836,5504830.19426567,253,open,0.833731105807489,0.166268894192522,Calving,Female
2017-06-03T02:30:00Z,0,0,2,0,0,1,0,3,CentreIsland,2017,154,6,704518.601798801,5508983.65822347,254,open,0.906921241050131,0.0930787589498808,Calving,Female
2017-06-03T02:30:00Z,1,0,1,0,0,0,0,2,DeepBay,2017,154,6,696586.470150277,5504262.08779133,255,open,0.807478122513932,0.192521877486077,Calving,Mixed
2017-06-03T02:30:00Z,0,0,1,0,0,0,0,2,Turpins,2017,154,6,708221.423370079,5511737.52613102,256,open,0.808273667462222,0.155926809864757,Calving,Female
2017-06-03T02:30:00Z,0,0,0,0,0,0,0,1,CentreIsland,2017,154,6,704698.402724615,5505811.29369526,257,open,0.688146380270493,0.311853619729515,Calving,Female
2017-06-03T02:30:00Z,0,0,1,0,0,0,0,1,Turpins,2017,154,6,707643.765506832,5511707.52437783,258,open,0.610182975338113,0.386634844868736,Calving,Female
2017-06-03T02:30:00Z,0,1,0,0,1,0,0,2,Turpins,2017,154,6,707815.145027127,5512731.57563293,259,open,0.923627684964213,0.0763723150357997,Calving,Mixed
2017-06-03T02:30:00Z,0,0,1,0,0,1,0,2,Turpins,2017,154,6,708023.220781248,5512931.04946739,260,open,0.92999204455053,0.070007955449483,Calving,Female
2017-06-04T02:30:00Z,0,0,1,0,0,0,0,1,JBA,2017,155,6,707662.806499045,5513222.21114074,262,closed,0.848846459824991,0.15115354017502,Calving,Female
2017-06-04T02:30:00Z,0,0,1,0,0,1,0,2,CapeCove,2017,155,6,714905.422105176,5503916.50425146,263,open,0.808273667462222,0.191726332537788,Calving,Female
2017-06-04T02:30:00Z,0,0,1,0,0,0,0,1,JBA,2017,155,6,707017.633902843,5512095.40252095,264,open,0.639618138424828,0.36038186157518,Calving,Female
2017-06-04T02:30:00Z,0,0,1,0,0,1,0,2,JBA,2017,155,6,705695.664584904,5513970.75294443,266,open,0.862370723945914,0.137629276054097,Calving,Female
2017-06-04T02:30:00Z,1,0,0,0,0,0,0,1,CapeCove,2017,155,6,713267.853833624,5505725.4633421,267,open,0.844868735083543,0.155131264916468,Calving,Male
2017-06-04T02:30:00Z,2,0,1,0,0,0,0,5,CapeCove,2017,155,6,713496.025157606,5505858.02117178,268,open,0.906921241050131,0.0644391408114559,Calving,Mixed
2017-06-05T02:30:00Z,0,0,1,0,0,0,0,1,Fogo,2017,156,6,697046.960515045,5508743.25004252,269,closed,0.555290373906131,0.444709626093877,Calving,Female
2017-06-05T02:30:00Z,0,0,1,0,0,1,0,2,JBA,2017,156,6,707205.157864375,5512550.08957484,270,open,0.758949880668267,0.184566428003182,Calving,Female
2017-06-05T02:30:00Z,0,0,1,0,0,0,0,1,JBA,2017,156,6,707616.525594569,5512135.0609347,271,closed,0.527446300715995,0.472553699284013,Calving,Female
2017-06-06T02:30:00Z,0,0,1,0,0,0,0,1,CentreIsland,2017,157,6,702290.180049535,5505433.66676262,272,open,0.809069212410511,0.165473349244232,Calving,Female
2017-06-06T02:30:00Z,0,0,1,0,0,1,0,2,CentreIsland,2017,157,6,705322.163170325,5508052.30694566,273,open,0.835322195704068,0.164677804295942,Calving,Female
2017-06-06T02:30:00Z,0,0,1,0,0,1,0,2,LionsDen,2017,157,6,699510.107097085,5510218.15476675,274,closed,0.53699284009547,0.463007159904538,Calving,Female
2017-06-06T02:30:00Z,0,0,1,0,0,0,0,1,LionsDen,2017,157,6,697507.902219302,5511008.43630463,275,open,0.897374701670656,0.102625298329356,Calving,Female
2017-06-06T02:30:00Z,1,0,1,0,0,0,0,7,LionsDen,2017,157,6,697507.902219302,5511008.43630463,276,open,0.897374701670656,0.102625298329356,Calving,Mixed
2017-06-07T02:30:00Z,0,0,2,0,0,0,0,4,JBA,2017,158,6,706707.410821393,5512395.22828019,277,open,0.972951471758168,0.0270485282418457,Calving,Female
2017-06-08T02:30:00Z,0,0,1,0,0,0,0,1,Seldom,2017,159,6,704822.941035356,5500771.23105745,278,open,0.660302307080357,0.33969769291965,Calving,Female
2017-06-09T02:30:00Z,0,0,9,0,0,5,0,14,CapeCove,2017,160,6,713815.328630961,5504156.17591569,279,closed,0.836913285600647,0.163086714399363,Calving,Female
2017-06-10T02:30:00Z,0,0,1,0,0,1,0,2,Turpins,2017,161,6,709260.357771986,5512417.72937533,280,closed,0.491646778042963,0.508353221957044,Calving,Female
2017-06-10T02:30:00Z,0,0,2,0,0,0,0,4,Turpins,2017,161,6,709359.378948921,5512190.01163785,281,open,0.85202863961815,0.147971360381862,Calving,Female
2017-06-11T02:30:00Z,0,0,1,0,0,0,0,1,CentreIsland,2017,162,6,703643.973708539,5504840.98250518,282,open,0.641209228321407,0.358790771678601,Calving,Female
2017-06-12T02:30:00Z,0,0,3,0,0,3,0,10,WesternIndianIsland,2017,163,6,697144.630919297,5492595.50746968,283,open,0.896579156722367,0.103420843277645,Calving,Female
2017-06-12T02:30:00Z,0,0,2,0,0,1,0,3,WesternIndianIsland,2017,163,6,697385.63677213,5492638.74890027,284,open,0.917263325377896,0.0827366746221163,Calving,Female
2017-06-12T02:30:00Z,0,0,1,0,0,0,0,1,WesternIndianIsland,2017,163,6,694299.60603193,5491280.01734657,285,open,0.987271280827381,0.0127287191726333,Calving,Female
2017-06-12T02:30:00Z,1,0,0,0,0,0,0,1,WesternIndianIsland,2017,163,6,697048.740485978,5491864.11982426,286,open,1.00000000000001,0,Calving,Male
2017-06-13T02:30:00Z,0,0,1,0,0,0,0,1,Stag Harbour,2017,164,6,695242.031077993,5495148.01687611,287,open,0.535401750198891,0.464598249801117,Calving,Female
2017-06-29T02:30:00Z,0,0,1,0,0,0,0,1,Tilting,2017,180,6,709126.895087928,5509429.13883062,288,closed,0.533810660302312,0.466189339697696,Calving,Female
2017-06-29T02:30:00Z,0,0,2,0,0,1,0,4,Tilting,2017,180,6,709340.200735411,5509701.2179818,289,closed,0.485282418456646,0.514717581543361,Calving,Female
2017-06-29T02:30:00Z,0,0,1,0,0,0,0,1,Tilting,2017,180,6,709155.423773396,5508036.49670871,290,open,0.65552903739062,0.344470962609388,Calving,Female
2017-06-29T02:30:00Z,0,0,1,0,0,0,0,1,Tilting,2017,180,6,709758.85773812,5507747.02470793,291,open,0.510739856801913,0.489260143198094,Calving,Female
