Total_Caribou,HERD,Date,year,jday,season,habitat,propOpen,propClosed
8,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,open,0.839416086673737,0.160583943128586
18,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,closed,0.306569337844849,0.693430662155151
12,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,open,0.547445237636566,0.452554732561112
11,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,closed,0.0729926973581314,0.92700731754303
1,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,closed,0.00729927001520991,0.992700755596161
8,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,closed,0.00729927001520991,0.992700755596161
1,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,closed,0.0510948896408081,0.948905110359192
12,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,closed,0.211678832769394,0.788321197032929
1,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,closed,0.386861324310303,0.613138675689697
12,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,closed,0.0729926973581314,0.92700731754303
6,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,closed,0.0145985400304198,0.985401451587677
4,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,open,0.547445237636566,0.452554732561112
6,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,closed,0.233576640486717,0.766423344612122
7,St_Anthony,2010-06-17T02:30:00Z,2010,168,Calving,closed,0.0729926973581314,0.92700731754303
1,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,open,0.671532869338989,0.328467160463333
1,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,closed,0.277372270822525,0.722627758979797
18,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,open,0.941605865955353,0.0583941601216793
4,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,open,0.671532869338989,0.328467160463333
2,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,open,0.773722648620606,0.226277366280556
8,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,closed,0.576642334461212,0.423357665538788
8,St_Anthony,2010-06-17T02:30:00Z,2010,168,Calving,open,0.81751823425293,0.182481750845909
2,St_Anthony,2010-06-17T02:30:00Z,2010,168,Calving,open,0.540145993232727,0.459854006767273
5,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,closed,0.0218978095799685,0.978102207183838
2,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,closed,0.540145993232727,0.459854006767273
6,St_Anthony,2010-06-17T02:30:00Z,2010,168,Calving,closed,0.583941578865051,0.416058391332626
14,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,closed,0.0218978095799685,0.978102207183838
4,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,closed,0.386861324310303,0.613138675689697
3,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,closed,0.423357665538788,0.576642334461212
39,St_Anthony,2010-06-17T02:30:00Z,2010,168,Calving,closed,0.49635037779808,0.503649652004242
2,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,closed,0.474452555179596,0.525547444820404
48,St_Anthony,2010-06-17T02:30:00Z,2010,168,Calving,open,0.824817538261414,0.175182476639748
39,St_Anthony,2010-06-17T02:30:00Z,2010,168,Calving,open,0.897810220718384,0.102189779281616
28,St_Anthony,2010-06-17T02:30:00Z,2010,168,Calving,open,0.883211672306061,0.116788320243359
3,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,closed,0.240875914692879,0.759124100208283
6,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,open,1,0
18,St_Anthony,2010-06-17T02:30:00Z,2010,168,Calving,closed,0.474452555179596,0.525547444820404
16,St_Anthony,2010-06-17T02:30:00Z,2010,168,Calving,open,0.970802903175354,0.0291970800608397
1,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,closed,0.364963501691818,0.635036468505859
4,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,closed,0.197080299258232,0.802919685840607
52,St_Anthony,2010-06-17T02:30:00Z,2010,168,Calving,open,0.890510976314545,0.109489053487778
3,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,closed,0.160583943128586,0.839416086673737
7,St_Anthony,2010-06-17T02:30:00Z,2010,168,Calving,open,0.941605865955353,0.0583941601216793
13,St_Anthony,2010-06-17T02:30:00Z,2010,168,Calving,closed,0.437956213951111,0.562043786048889
1,St_Anthony,2008-06-10T02:30:00Z,2008,162,Calving,open,1,0
1,St_Anthony,2004-03-26T03:30:00Z,2004,86,Winter,closed,0.218978106975555,0.781021893024445
4,St_Anthony,2004-03-26T03:30:00Z,2004,86,Winter,open,,
3,St_Anthony,2004-03-26T03:30:00Z,2004,86,Winter,closed,0.211678832769394,0.686131358146668
5,St_Anthony,2004-03-26T03:30:00Z,2004,86,Winter,closed,0.116788320243359,0.883211672306061
3,St_Anthony,2004-03-26T03:30:00Z,2004,86,Winter,open,0.240875914692879,0.759124100208283
5,St_Anthony,2004-03-26T03:30:00Z,2004,86,Winter,closed,0.649635016918182,0.350364953279495
1,St_Anthony,2004-03-26T03:30:00Z,2004,86,Winter,open,0.467153280973434,0.532846689224243
3,St_Anthony,2004-03-26T03:30:00Z,2004,86,Winter,closed,0.240875914692879,0.759124100208283
5,St_Anthony,2004-03-26T03:30:00Z,2004,86,Winter,closed,0.255474448204041,0.74452555179596
3,St_Anthony,2004-03-26T03:30:00Z,2004,86,Winter,closed,0,1
2,St_Anthony,2004-03-26T03:30:00Z,2004,86,Winter,open,0.489051103591919,0.510948896408081
7,St_Anthony,2004-03-26T03:30:00Z,2004,86,Winter,closed,0.525547444820404,0.474452555179596
5,St_Anthony,2004-03-26T03:30:00Z,2004,86,Winter,open,0.700729906558991,0.299270063638687
2,St_Anthony,2006-03-01T03:30:00Z,2006,60,Winter,open,0.408759117126465,0.591240882873535
20,St_Anthony,2006-03-01T03:30:00Z,2006,60,Winter,open,0.970802903175354,0.0291970800608397
5,St_Anthony,2006-03-01T03:30:00Z,2006,60,Winter,open,1,0
2,St_Anthony,2006-03-01T03:30:00Z,2006,60,Winter,closed,0.985401451587677,0.0145985400304198
7,St_Anthony,2006-03-01T03:30:00Z,2006,60,Winter,closed,0.116788320243359,0.883211672306061
5,St_Anthony,2006-03-01T03:30:00Z,2006,60,Winter,open,0.532846689224243,0.467153280973434
4,St_Anthony,2006-03-01T03:30:00Z,2006,60,Winter,closed,0.160583943128586,0.839416086673737
3,St_Anthony,2006-03-01T03:30:00Z,2006,60,Winter,closed,0.759124100208283,0.240875914692879
19,St_Anthony,2006-03-01T03:30:00Z,2006,60,Winter,open,0.583941578865051,0.416058391332626
8,St_Anthony,2006-03-01T03:30:00Z,2006,60,Winter,open,0.868613123893738,0.131386861205101
15,St_Anthony,2006-03-01T03:30:00Z,2006,60,Winter,open,0.291970789432526,0.708029210567474
5,St_Anthony,2006-03-01T03:30:00Z,2006,60,Winter,closed,0.116788320243359,0.883211672306061
5,St_Anthony,2006-03-01T03:30:00Z,2006,60,Winter,open,0.321167886257172,0.678832113742828
4,St_Anthony,2006-03-01T03:30:00Z,2006,60,Winter,closed,0.226277366280556,0.773722648620606
3,St_Anthony,2006-03-01T03:30:00Z,2006,60,Winter,closed,0.160583943128586,0.839416086673737
3,St_Anthony,2006-03-01T03:30:00Z,2006,60,Winter,open,1,0
4,St_Anthony,2006-03-01T03:30:00Z,2006,60,Winter,open,0.773722648620606,0.226277366280556
3,St_Anthony,2006-03-01T03:30:00Z,2006,60,Winter,closed,0.24817518889904,0.737226247787476
2,St_Anthony,2006-03-01T03:30:00Z,2006,60,Winter,closed,0.0802919715642929,0.919708013534546
11,St_Anthony,2006-03-01T03:30:00Z,2006,60,Winter,closed,0.226277366280556,0.773722648620606
7,St_Anthony,2006-03-01T03:30:00Z,2006,60,Winter,closed,0.364963501691818,0.635036468505859
17,St_Anthony,2006-03-01T03:30:00Z,2006,60,Winter,closed,0.291970789432526,0.708029210567474
4,St_Anthony,2006-03-01T03:30:00Z,2006,60,Winter,closed,0.416058391332626,0.583941578865051
2,St_Anthony,2006-03-01T03:30:00Z,2006,60,Winter,open,0.204379558563232,0.795620441436768
8,St_Anthony,2006-03-01T03:30:00Z,2006,60,Winter,closed,0.291970789432526,0.708029210567474
5,St_Anthony,2006-03-01T03:30:00Z,2006,60,Winter,closed,0.0145985400304198,0.985401451587677
3,St_Anthony,2006-03-01T03:30:00Z,2006,60,Winter,closed,0.408759117126465,0.591240882873535
3,St_Anthony,2006-03-29T03:30:00Z,2006,88,Winter,closed,0.204379558563232,0.671532869338989
4,St_Anthony,2006-03-29T03:30:00Z,2006,88,Winter,closed,0.416058391332626,0.583941578865051
7,St_Anthony,2006-03-29T03:30:00Z,2006,88,Winter,closed,0.0218978095799685,0.978102207183838
6,St_Anthony,2006-03-29T03:30:00Z,2006,88,Winter,closed,0.0656934306025505,0.934306561946869
3,St_Anthony,2006-03-29T03:30:00Z,2006,88,Winter,open,0.795620441436768,0.204379558563232
5,St_Anthony,2006-03-29T03:30:00Z,2006,88,Winter,open,1,0
3,St_Anthony,2006-03-29T03:30:00Z,2006,88,Winter,open,0.781021893024445,0.218978106975555
8,St_Anthony,2006-03-29T03:30:00Z,2006,88,Winter,closed,0.613138675689697,0.386861324310303
2,St_Anthony,2006-03-29T03:30:00Z,2006,88,Winter,open,0.729927003383637,0.270072996616364
10,St_Anthony,2006-03-29T03:30:00Z,2006,88,Winter,open,0.912408769130707,0.0875912383198738
2,St_Anthony,2006-03-29T03:30:00Z,2006,88,Winter,open,1,0
5,St_Anthony,2006-03-29T03:30:00Z,2006,88,Winter,open,0.678832113742828,0.321167886257172
6,St_Anthony,2006-03-29T03:30:00Z,2006,88,Winter,closed,0.532846689224243,0.467153280973434
6,St_Anthony,2006-03-29T03:30:00Z,2006,88,Winter,closed,0.218978106975555,0.781021893024445
4,St_Anthony,2006-03-29T03:30:00Z,2006,88,Winter,closed,0.55474454164505,0.445255488157272
4,St_Anthony,2006-03-29T03:30:00Z,2006,88,Winter,open,0.437956213951111,0.562043786048889
4,St_Anthony,2006-03-29T03:30:00Z,2006,88,Winter,closed,0.583941578865051,0.416058391332626
2,St_Anthony,2006-03-29T03:30:00Z,2006,88,Winter,open,0.277372270822525,0.722627758979797
11,St_Anthony,2006-03-29T03:30:00Z,2006,88,Winter,open,0.956204354763031,0
18,Gaff_Topsails,2010-03-09T03:30:00Z,2010,68,Winter,open,0.379562050104141,0
47,Gaff_Topsails,2010-03-09T03:30:00Z,2010,68,Winter,open,0.883211672306061,0.116788321167883
64,Gaff_Topsails,2010-03-09T03:30:00Z,2010,68,Winter,open,0.510948896408081,0.489051094890511
24,Gaff_Topsails,2010-03-09T03:30:00Z,2010,68,Winter,open,0.956204354763031,0.0437956204379562
24,Gaff_Topsails,2010-03-09T03:30:00Z,2010,68,Winter,open,0.832116782665253,0.167883211678832
15,Gaff_Topsails,2010-03-09T03:30:00Z,2010,68,Winter,open,0.956204354763031,0
24,Gaff_Topsails,2010-03-09T03:30:00Z,2010,68,Winter,closed,0.0364963486790657,0.963503649635036
19,Gaff_Topsails,2010-03-09T03:30:00Z,2010,68,Winter,closed,0.510948896408081,0.313868613138686
8,Gaff_Topsails,2010-03-09T03:30:00Z,2010,68,Winter,open,0.503649652004242,0
8,Gaff_Topsails,2010-03-09T03:30:00Z,2010,68,Winter,open,0.795620441436768,0.175182481751825
8,Gaff_Topsails,2010-03-09T03:30:00Z,2010,68,Winter,open,0.912408769130707,0.0072992700729927
19,Gaff_Topsails,2010-03-09T03:30:00Z,2010,68,Winter,open,0.824817538261414,0.175182481751825
61,Gaff_Topsails,2010-03-09T03:30:00Z,2010,68,Winter,open,0.948905110359192,0.0510948905109489
12,Gaff_Topsails,2008-05-01T02:30:00Z,2008,122,Calving,open,0.861313879489899,0.138686131386861
20,Gaff_Topsails,2008-05-01T02:30:00Z,2008,122,Calving,open,0.963503658771515,0.0364963503649635
6,Gaff_Topsails,2008-05-01T02:30:00Z,2008,122,Calving,open,0.934306561946869,0.0656934306569343
8,Gaff_Topsails,2008-05-01T02:30:00Z,2008,122,Calving,open,1,0
10,Gaff_Topsails,2008-05-01T02:30:00Z,2008,122,Calving,open,0.92700731754303,0.072992700729927
33,Gaff_Topsails,2008-05-01T02:30:00Z,2008,122,Calving,open,0.992700755596161,0.0072992700729927
14,Gaff_Topsails,2008-05-01T02:30:00Z,2008,122,Calving,open,,
14,Gaff_Topsails,2008-05-01T02:30:00Z,2008,122,Calving,open,,
3,Gaff_Topsails,2008-05-01T02:30:00Z,2008,122,Calving,open,1,0
19,Gaff_Topsails,2008-05-01T02:30:00Z,2008,122,Calving,open,1,0
8,Gaff_Topsails,2008-05-01T02:30:00Z,2008,122,Calving,open,0.861313879489899,0.138686131386861
5,Gaff_Topsails,2008-05-01T02:30:00Z,2008,122,Calving,open,0.656934320926666,0.343065693430657
1,Gaff_Topsails,2008-05-01T02:30:00Z,2008,122,Calving,open,0.934306561946869,0.0656934306569343
1,Gaff_Topsails,2008-05-01T02:30:00Z,2008,122,Calving,open,,
26,Gaff_Topsails,2006-06-19T02:30:00Z,2006,170,Calving,closed,0.138686135411263,0.861313868613138
11,Gaff_Topsails,2006-06-19T02:30:00Z,2006,170,Calving,closed,0.416058391332626,0.583941605839416
1,Grey_River,2006-06-17T02:30:00Z,2006,168,Calving,open,1,0
3,Grey_River,2006-06-17T02:30:00Z,2006,168,Calving,open,1,0
1,Grey_River,2006-06-17T02:30:00Z,2006,168,Calving,open,1,0
2,Grey_River,2006-06-17T02:30:00Z,2006,168,Calving,open,1,0
1,Grey_River,2005-06-10T02:30:00Z,2005,161,Calving,open,1,0
1,Grey_River,2005-06-10T02:30:00Z,2005,161,Calving,closed,0.503649652004242,0.496350364963503
1,Grey_River,2005-06-10T02:30:00Z,2005,161,Calving,open,0.854014575481415,0.145985401459854
1,Grey_River,2005-06-10T02:30:00Z,2005,161,Calving,open,0.956204354763031,0.0437956204379562
1,Grey_River,2005-06-10T02:30:00Z,2005,161,Calving,closed,0.686131358146668,0.313868613138686
7,Grey_River,2005-06-10T02:30:00Z,2005,161,Calving,closed,0.547445237636566,0.452554744525547
1,Grey_River,2005-06-10T02:30:00Z,2005,161,Calving,closed,0.788321197032929,0.211678832116788
1,Grey_River,2005-06-10T02:30:00Z,2005,161,Calving,closed,0.0145985400304198,0.985401459854014
2,Grey_River,2006-06-17T02:30:00Z,2006,168,Calving,open,1,0
1,Grey_River,2005-06-10T02:30:00Z,2005,161,Calving,closed,0.24817518889904,0.751824817518248
5,Grey_River,2006-06-17T02:30:00Z,2006,168,Calving,closed,0.37226277589798,0.627737226277372
2,Grey_River,2005-06-10T02:30:00Z,2005,161,Calving,closed,0.153284668922424,0.846715328467153
6,Grey_River,2005-06-10T02:30:00Z,2005,161,Calving,open,0.583941578865051,0.416058394160584
1,Grey_River,2005-06-10T02:30:00Z,2005,161,Calving,closed,0.810218989849091,0.18978102189781
7,Grey_River,2006-06-17T02:30:00Z,2006,168,Calving,open,0.635036468505859,0.364963503649635
9,Grey_River,2005-06-10T02:30:00Z,2005,161,Calving,open,0.408759117126465,0.591240875912408
1,Grey_River,2005-06-10T02:30:00Z,2005,161,Calving,closed,0.474452555179596,0.525547445255474
3,Grey_River,2005-06-10T02:30:00Z,2005,161,Calving,open,0.883211672306061,0.116788321167883
5,Grey_River,2005-06-10T02:30:00Z,2005,161,Calving,open,0.116788320243359,0.883211678832116
27,Grey_River,2005-06-10T02:30:00Z,2005,161,Calving,open,0.773722648620606,0.226277372262774
4,Grey_River,2005-06-10T02:30:00Z,2005,161,Calving,closed,0.138686135411263,0.861313868613138
6,Grey_River,2006-10-12T02:30:00Z,2006,285,Rut,open,1,0
11,Grey_River,2006-10-12T02:30:00Z,2006,285,Rut,open,1,0
4,Grey_River,2002-03-13T03:30:00Z,2002,72,Winter,open,1,0
8,Grey_River,2006-10-12T02:30:00Z,2006,285,Rut,open,1,0
3,Grey_River,2006-10-12T02:30:00Z,2006,285,Rut,open,1,0
5,Grey_River,2006-10-12T02:30:00Z,2006,285,Rut,open,1,0
3,Grey_River,2006-10-12T02:30:00Z,2006,285,Rut,closed,0.350364953279495,0.64963503649635
4,Grey_River,2006-10-12T02:30:00Z,2006,285,Rut,open,0.737226247787476,0.262773722627737
3,Grey_River,2006-10-12T02:30:00Z,2006,285,Rut,closed,0.160583943128586,0.83941605839416
2,Grey_River,2002-03-13T03:30:00Z,2002,72,Winter,open,0.364963501691818,0.635036496350364
3,Grey_River,2006-10-12T02:30:00Z,2006,285,Rut,open,1,0
1,Grey_River,2002-03-13T03:30:00Z,2002,72,Winter,closed,0,1
6,Grey_River,2002-03-13T03:30:00Z,2002,72,Winter,closed,0.0729926973581314,0.927007299270072
3,Grey_River,2006-10-12T02:30:00Z,2006,285,Rut,open,0.802919685840607,0.197080291970803
3,Grey_River,2002-03-13T03:30:00Z,2002,72,Winter,closed,0.182481750845909,0.817518248175182
5,Grey_River,2006-10-12T02:30:00Z,2006,285,Rut,open,0.540145993232727,0.45985401459854
5,Grey_River,2006-10-12T02:30:00Z,2006,285,Rut,open,0.540145993232727,0.45985401459854
1,Grey_River,2006-10-12T02:30:00Z,2006,285,Rut,closed,0.613138675689697,0.386861313868613
2,Grey_River,2006-10-12T02:30:00Z,2006,285,Rut,open,0.350364953279495,0.64963503649635
3,Grey_River,2002-03-13T03:30:00Z,2002,72,Winter,closed,0.167883217334747,0.832116788321167
4,Grey_River,2006-10-12T02:30:00Z,2006,285,Rut,closed,,
35,Grey_River,2006-10-12T02:30:00Z,2006,285,Rut,open,0.970802903175354,0.0291970802919708
21,Grey_River,2006-10-12T02:30:00Z,2006,285,Rut,open,0.430656939744949,0.56934306569343
10,Grey_River,2006-10-12T02:30:00Z,2006,285,Rut,closed,0.167883217334747,0.832116788321167
1,Grey_River,2006-10-12T02:30:00Z,2006,285,Rut,open,0.605839431285858,0.394160583941606
1,Grey_River,2006-10-12T02:30:00Z,2006,285,Rut,closed,0.182481750845909,0.817518248175182
4,Grey_River,2002-03-13T03:30:00Z,2002,72,Winter,closed,0.642335772514343,0.357664233576642
5,Grey_River,2002-03-13T03:30:00Z,2002,72,Winter,open,0.978102207183838,0.0218978102189781
1,Grey_River,2006-10-12T02:30:00Z,2006,285,Rut,open,0.934306561946869,0.0656934306569343
1,Grey_River,2006-10-12T02:30:00Z,2006,285,Rut,open,0.992700755596161,0.0072992700729927
7,Grey_River,2006-10-12T02:30:00Z,2006,285,Rut,open,1,0
1,Grey_River,2006-10-12T02:30:00Z,2006,285,Rut,open,0.773722648620606,0.226277372262774
3,Grey_River,2006-10-12T02:30:00Z,2006,285,Rut,open,0.861313879489899,0.138686131386861
1,Grey_River,2006-10-12T02:30:00Z,2006,285,Rut,open,0.686131358146668,0.313868613138686
1,Grey_River,2006-10-12T02:30:00Z,2006,285,Rut,open,0.81751823425293,0.182481751824818
13,Grey_River,2006-10-12T02:30:00Z,2006,285,Rut,open,0.722627758979797,0.277372262773723
1,Avalon,2004-03-09T03:30:00Z,2004,69,Winter,open,,
4,Avalon,2004-03-09T03:30:00Z,2004,69,Winter,closed,0.167883217334747,0.56934306569343
14,Avalon,2004-03-09T03:30:00Z,2004,69,Winter,closed,0.291970789432526,0.255474452554744
4,Avalon,2004-03-09T03:30:00Z,2004,69,Winter,closed,,
3,Avalon,2005-06-16T02:30:00Z,2005,167,Calving,open,1,0
1,Avalon,2005-06-16T02:30:00Z,2005,167,Calving,open,1,0
0,Avalon,2005-06-16T02:30:00Z,2005,167,Calving,open,1,0
7,Avalon,2010-11-04T02:30:00Z,2010,308,Winter,open,1,0
9,Avalon,2010-11-04T02:30:00Z,2010,308,Winter,open,0.81751823425293,0
9,Avalon,2010-11-04T02:30:00Z,2010,308,Winter,open,,
5,Avalon,2010-11-04T02:30:00Z,2010,308,Winter,open,,
8,Avalon,2010-11-04T02:30:00Z,2010,308,Winter,open,1,0
9,Avalon,2010-11-04T02:30:00Z,2010,308,Winter,open,1,0
5,Avalon,2010-11-04T02:30:00Z,2010,308,Winter,open,1,0
4,Cape_Shore,2004-02-15T03:30:00Z,2004,46,Winter,closed,0.270072996616364,0.729927007299269
6,Cape_Shore,2004-02-15T03:30:00Z,2004,46,Winter,open,,
5,Cape_Shore,2004-02-15T03:30:00Z,2004,46,Winter,open,0.861313879489899,0.138686131386861
7,Cape_Shore,2004-02-15T03:30:00Z,2004,46,Winter,closed,,
11,Cape_Shore,2004-02-15T03:30:00Z,2004,46,Winter,open,0.722627758979797,0.277372262773723
8,Cape_Shore,2004-02-15T03:30:00Z,2004,46,Winter,closed,0.321167886257172,0.678832116788321
13,Cape_Shore,2004-02-15T03:30:00Z,2004,46,Winter,open,0.700729906558991,0.299270072992701
8,Cape_Shore,2004-02-15T03:30:00Z,2004,46,Winter,open,0.832116782665253,0.167883211678832
26,Cape_Shore,2004-02-15T03:30:00Z,2004,46,Winter,closed,0.31386861205101,0.686131386861313
8,Cape_Shore,2004-02-15T03:30:00Z,2004,46,Winter,closed,0.328467160463333,0.671532846715328
10,Cape_Shore,2004-02-15T03:30:00Z,2004,46,Winter,closed,0.109489053487778,0.890510948905109
7,Cape_Shore,2004-02-15T03:30:00Z,2004,46,Winter,closed,0.321167886257172,0.678832116788321
5,Cape_Shore,2004-02-15T03:30:00Z,2004,46,Winter,open,0.992700755596161,0.0072992700729927
12,Cape_Shore,2004-02-15T03:30:00Z,2004,46,Winter,open,0.985401451587677,0.0145985401459854
3,Cape_Shore,2004-02-15T03:30:00Z,2004,46,Winter,closed,0.262773722410202,0.737226277372262
3,Cape_Shore,2004-02-15T03:30:00Z,2004,46,Winter,open,0.452554732561112,0.547445255474452
14,Cape_Shore,2004-02-15T03:30:00Z,2004,46,Winter,open,0.978102207183838,0.0218978102189781
35,Cape_Shore,2004-02-15T03:30:00Z,2004,46,Winter,closed,0,1
7,Cape_Shore,2004-02-15T03:30:00Z,2004,46,Winter,open,1,0
6,Cape_Shore,2004-02-15T03:30:00Z,2004,46,Winter,open,0.810218989849091,0.18978102189781
2,Cape_Shore,2004-02-15T03:30:00Z,2004,46,Winter,open,0.978102207183838,0.0218978102189781
12,Cape_Shore,2004-02-15T03:30:00Z,2004,46,Winter,open,0.686131358146668,0.313868613138686
8,Cape_Shore,2004-02-15T03:30:00Z,2004,46,Winter,open,0.664233565330505,0.335766423357664
13,Cape_Shore,2010-11-12T03:30:00Z,2010,316,Winter,closed,0.540145993232727,0.45985401459854
17,Cape_Shore,2010-11-12T03:30:00Z,2010,316,Winter,open,0.343065679073334,0.656934306569343
28,Cape_Shore,2010-11-12T03:30:00Z,2010,316,Winter,open,0.343065679073334,0.656934306569343
7,Cape_Shore,2010-11-12T03:30:00Z,2010,316,Winter,closed,0.270072996616364,0.729927007299269
3,Cape_Shore,2010-11-12T03:30:00Z,2010,316,Winter,open,0.919708013534546,0.0802919708029197
15,Cape_Shore,2010-11-12T03:30:00Z,2010,316,Winter,open,0.525547444820404,0.474452554744525
170,Cape_Shore,2010-11-12T03:30:00Z,2010,316,Winter,closed,0.562043786048889,0.437956204379562
1,Cape_Shore,2010-11-12T03:30:00Z,2010,316,Winter,open,0.978102207183838,0.0218978102189781
